PRODUTO;COD_PRODUTO;CATEGORIA;MODALIDADE;COBERTURA;OUTRA_COBERTURA;COBERTURAS_ADICIONAIS;ASSISTENCIAS;ASSISTENCIAS_ADICIONAIS;CD_SUSEP;CONDICOES_GERAIS;FORMA_INDENIZACAO;FREQUENCIA_INDENIZACAO;MODALIDADE_INDENIZACAO;TIPO_RENDA;VALOR_MINIMO;VALOR_MINIMO_UNIDADE;VALOR_MINIMO_MOEDA_DESCRICAO;VALOR_MAXIMO;VALOR_MAXIMO_UNIDADE;VALOR_MAXIMO_MOEDA_DESCRICAO;PERIODO_INDENIZAVEL;NUMERO_MAXIMO_PARCELAS_INDENIZAVEIS;MOEDA;PERIODO_CARENCIA;PERIODO_CARENCIA_UNIDADE;PERIODO_CARENCIA_DIFERENCIADO;PERIODO_CARENCIA_DIFERENCIADO_UNIDADE;FRANQUIA_DIAS;FRANQUIA_DIAS_DIFERENCIA;FRANQUIA_REAIS;FRANQUIA_REAIS_DIFERENCIADA;RISCOS_EXCLUIDOS;RISCOS_EXCLUIDOS_URL;CONTRATACAO_ISOLADA;CAPITAL_GLOBAL;VIGENCIA;TAXA_JUROS;INDICE_PMBAC;CRITERIO;INDICE_ATUALIZACAO;CRITERIO_REENQUADRAMENTO;PERIODICIDADE_REENQUADRAMENTO;REGIME_FINANCEIRO;MES_INICIAL_RANGE;MES_FINAL_RANGE;PERCENTUAL_RESGATE;PERCENTUAL_DIFERENCIADO;CRITERIO_CARENCIA_RESGATE;CRITERIO_CARENCIA_RESGATE_UNIDADE;OUTROS_VALORES_GARANTIDOS;PORTABILIDADE;CRITERIO_PORTABILIDADE;CRITERIO_PORTABILIDADE_UNIDADE;MEIO_PAGAMENTO;PERIODICIDADE_PAGAMENTO;TAXA_PREMIO;TIPO_CONTRATACAO;REQ_MINIMO_CONTRATACAO;PUBLICO_ALVO;
PRESTAMISTA;1039;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);MORTE;;NAO HA;;;15414.003034/2006-65;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;1040;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);INVALIDEZ FUNCIONAL PERMANENTE POR DOENCA;;NAO HA;;;15414.902391/2019-22 ;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/PRESTAMISTA-EMPRESARIAL-BRADESCO;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;1040;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);INVALIDEZ TOTAL POR ACIDENTE;;NAO HA;;;15414.902391/2019-22 ;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/PRESTAMISTA-EMPRESARIAL-BRADESCO;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;1040;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);MORTE;;NAO HA;;;15414.902391/2019-22 ;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/PRESTAMISTA-EMPRESARIAL-BRADESCO;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;1040;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);MORTE ACIDENTAL;;NAO HA;;;15414.902391/2019-22 ;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/PRESTAMISTA-EMPRESARIAL-BRADESCO;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;1041;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);MORTE;;NAO HA;;;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;1042;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);MORTE;;NAO HA;;;15414.627573/2019-17;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;1051;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);INVALIDEZ TOTAL POR ACIDENTE;;NAO HA;;;15414.902391/2019-22;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/PRESTAMISTA-EMPRESARIAL-BRADESCO;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;VINCULADO AO SALDO DEVEDOR;;POR MUDANCA DE FAIXA ETARIA;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1051;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);MORTE;;NAO HA;;;15414.902391/2019-22;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/PRESTAMISTA-EMPRESARIAL-BRADESCO;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;TRUE;FALSE;TEMPORARIA - PRAZO FIXO;;;VINCULADO AO SALDO DEVEDOR;;POR MUDANCA DE FAIXA ETARIA;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1082;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);DESCONTO EM FARMACIAS/MEDICAMENTOS;;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IGP-M (FGV);NAO APLICAVEL;;CAPITALIZACAO;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1082;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);OUTROS;ASSISTENCIA EMERGENCIAL;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IGP-M (FGV);NAO APLICAVEL;;CAPITALIZACAO;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1082;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);MORTE;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);;;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;TRUE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IGP-M (FGV);NAO APLICAVEL;;CAPITALIZACAO;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1083;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);DESCONTO EM FARMACIAS/MEDICAMENTOS;;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1083;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);OUTROS;ASSISTENCIA EMERGENCIAL;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1083;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);DESEMPREGO/PERDA DE RENDA;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);;;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;REEMBOLSO DE DESPESAS;DIARIA OU PARCELA;UNICO;TEMPORARIA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;30;DIAS;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1083;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);INCAPACIDADE TEMPORARIA;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);;;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;30;DIAS;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1083;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);MORTE;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);;;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;TRUE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1086;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);DESCONTO EM FARMACIAS/MEDICAMENTOS;;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;;;;;;;;;;;;;;;;;;;;;;;;;TRUE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;1086;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);OUTROS;ASSISTENCIA EMERGENCIAL;15414.901930/2019-14;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;;;;;;;;;;;;;;;;;;;;;;;;;TRUE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
